STATISTIC,Statistic Label,MonthID,Month,AuthorityID,Licensing Authority,Type of Fuel,UNIT,CarCount
TEM27C01,New Private Cars,202102,2021 February,14,Mayo,Diesel,Number,134
TEM27C01,New Private Cars,202102,2021 February,14,Mayo,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,14,Mayo,Petrol and electric hybrid,Number,34
TEM27C01,New Private Cars,202102,2021 February,14,Mayo,Electric,Number,10
TEM27C01,New Private Cars,202102,2021 February,14,Mayo,Petrol or Diesel plug-in hybrid electric,Number,4
TEM27C01,New Private Cars,202102,2021 February,14,Mayo,Diesel and electric hybrid,Number,8
TEM27C01,New Private Cars,202102,2021 February,15,Meath,All fuel types,Number,441
TEM27C01,New Private Cars,202102,2021 February,15,Meath,Petrol,Number,114
TEM27C01,New Private Cars,202102,2021 February,15,Meath,Diesel,Number,179
TEM27C01,New Private Cars,202102,2021 February,15,Meath,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,15,Meath,Petrol and electric hybrid,Number,97
TEM27C01,New Private Cars,202102,2021 February,15,Meath,Electric,Number,18
TEM27C01,New Private Cars,202102,2021 February,15,Meath,Petrol or Diesel plug-in hybrid electric,Number,24
TEM27C01,New Private Cars,202102,2021 February,15,Meath,Diesel and electric hybrid,Number,9
TEM27C01,New Private Cars,202102,2021 February,16,Monaghan,All fuel types,Number,152
TEM27C01,New Private Cars,202102,2021 February,16,Monaghan,Petrol,Number,26
TEM27C01,New Private Cars,202102,2021 February,16,Monaghan,Diesel,Number,90
TEM27C01,New Private Cars,202102,2021 February,16,Monaghan,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,16,Monaghan,Petrol and electric hybrid,Number,27
TEM27C01,New Private Cars,202102,2021 February,16,Monaghan,Electric,Number,3
TEM27C01,New Private Cars,202102,2021 February,16,Monaghan,Petrol or Diesel plug-in hybrid electric,Number,6
TEM27C01,New Private Cars,202102,2021 February,16,Monaghan,Diesel and electric hybrid,Number,
TEM27C01,New Private Cars,202102,2021 February,17,Offaly,All fuel types,Number,161
TEM27C01,New Private Cars,202102,2021 February,17,Offaly,Petrol,Number,38
TEM27C01,New Private Cars,202102,2021 February,17,Offaly,Diesel,Number,84
TEM27C01,New Private Cars,202102,2021 February,17,Offaly,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,17,Offaly,Petrol and electric hybrid,Number,26
TEM27C01,New Private Cars,202102,2021 February,17,Offaly,Electric,Number,2
TEM27C01,New Private Cars,202102,2021 February,17,Offaly,Petrol or Diesel plug-in hybrid electric,Number,4
TEM27C01,New Private Cars,202102,2021 February,17,Offaly,Diesel and electric hybrid,Number,7
TEM27C01,New Private Cars,202102,2021 February,18,Roscommon,All fuel types,Number,140
TEM27C01,New Private Cars,202102,2021 February,18,Roscommon,Petrol,Number,23
TEM27C01,New Private Cars,202102,2021 February,18,Roscommon,Diesel,Number,83
TEM27C01,New Private Cars,202102,2021 February,18,Roscommon,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,18,Roscommon,Petrol and electric hybrid,Number,30
TEM27C01,New Private Cars,202102,2021 February,18,Roscommon,Electric,Number,1
TEM27C01,New Private Cars,202102,2021 February,18,Roscommon,Petrol or Diesel plug-in hybrid electric,Number,1
TEM27C01,New Private Cars,202102,2021 February,18,Roscommon,Diesel and electric hybrid,Number,2
TEM27C01,New Private Cars,202102,2021 February,19,Sligo,All fuel types,Number,168
TEM27C01,New Private Cars,202102,2021 February,19,Sligo,Petrol,Number,57
TEM27C01,New Private Cars,202102,2021 February,19,Sligo,Diesel,Number,68
TEM27C01,New Private Cars,202102,2021 February,19,Sligo,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,19,Sligo,Petrol and electric hybrid,Number,22
TEM27C01,New Private Cars,202102,2021 February,19,Sligo,Electric,Number,9
TEM27C01,New Private Cars,202102,2021 February,19,Sligo,Petrol or Diesel plug-in hybrid electric,Number,10
TEM27C01,New Private Cars,202102,2021 February,19,Sligo,Diesel and electric hybrid,Number,2
TEM27C01,New Private Cars,202102,2021 February,23,Westmeath,All fuel types,Number,237
TEM27C01,New Private Cars,202102,2021 February,23,Westmeath,Petrol,Number,57
TEM27C01,New Private Cars,202102,2021 February,23,Westmeath,Diesel,Number,114
TEM27C01,New Private Cars,202102,2021 February,23,Westmeath,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,23,Westmeath,Petrol and electric hybrid,Number,32
TEM27C01,New Private Cars,202102,2021 February,23,Westmeath,Electric,Number,16
TEM27C01,New Private Cars,202102,2021 February,23,Westmeath,Petrol or Diesel plug-in hybrid electric,Number,14
TEM27C01,New Private Cars,202102,2021 February,23,Westmeath,Diesel and electric hybrid,Number,4
TEM27C01,New Private Cars,202102,2021 February,24,Wexford,All fuel types,Number,336
TEM27C01,New Private Cars,202102,2021 February,24,Wexford,Petrol,Number,100
TEM27C01,New Private Cars,202102,2021 February,24,Wexford,Diesel,Number,140
TEM27C01,New Private Cars,202102,2021 February,24,Wexford,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,24,Wexford,Petrol and electric hybrid,Number,54
TEM27C01,New Private Cars,202102,2021 February,24,Wexford,Electric,Number,18
TEM27C01,New Private Cars,202102,2021 February,24,Wexford,Petrol or Diesel plug-in hybrid electric,Number,17
TEM27C01,New Private Cars,202102,2021 February,24,Wexford,Diesel and electric hybrid,Number,7
TEM27C01,New Private Cars,202102,2021 February,25,Wicklow,All fuel types,Number,293
TEM27C01,New Private Cars,202102,2021 February,25,Wicklow,Petrol,Number,110
TEM27C01,New Private Cars,202102,2021 February,25,Wicklow,Diesel,Number,101
TEM27C01,New Private Cars,202102,2021 February,25,Wicklow,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,25,Wicklow,Petrol and electric hybrid,Number,37
TEM27C01,New Private Cars,202102,2021 February,25,Wicklow,Electric,Number,23
TEM27C01,New Private Cars,202102,2021 February,25,Wicklow,Petrol or Diesel plug-in hybrid electric,Number,15
TEM27C01,New Private Cars,202102,2021 February,25,Wicklow,Diesel and electric hybrid,Number,7
TEM27C01,New Private Cars,202102,2021 February,30,Limerick,All fuel types,Number,460
TEM27C01,New Private Cars,202102,2021 February,30,Limerick,Petrol,Number,130
TEM27C01,New Private Cars,202102,2021 February,30,Limerick,Diesel,Number,199
TEM27C01,New Private Cars,202102,2021 February,30,Limerick,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,30,Limerick,Petrol and electric hybrid,Number,73
TEM27C01,New Private Cars,202102,2021 February,30,Limerick,Electric,Number,20
TEM27C01,New Private Cars,202102,2021 February,30,Limerick,Petrol or Diesel plug-in hybrid electric,Number,28
TEM27C01,New Private Cars,202102,2021 February,30,Limerick,Diesel and electric hybrid,Number,10
TEM27C01,New Private Cars,202102,2021 February,31,Waterford,All fuel types,Number,328
TEM27C01,New Private Cars,202102,2021 February,31,Waterford,Petrol,Number,122
TEM27C01,New Private Cars,202102,2021 February,31,Waterford,Diesel,Number,125
TEM27C01,New Private Cars,202102,2021 February,31,Waterford,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,31,Waterford,Petrol and electric hybrid,Number,46
TEM27C01,New Private Cars,202102,2021 February,31,Waterford,Electric,Number,6
TEM27C01,New Private Cars,202102,2021 February,31,Waterford,Petrol or Diesel plug-in hybrid electric,Number,24
TEM27C01,New Private Cars,202102,2021 February,31,Waterford,Diesel and electric hybrid,Number,5
TEM27C01,New Private Cars,202102,2021 February,32,Tipperary,All fuel types,Number,410
TEM27C01,New Private Cars,202102,2021 February,32,Tipperary,Petrol,Number,89
TEM27C01,New Private Cars,202102,2021 February,32,Tipperary,Diesel,Number,205
TEM27C01,New Private Cars,202102,2021 February,32,Tipperary,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,32,Tipperary,Petrol and electric hybrid,Number,63
TEM27C01,New Private Cars,202102,2021 February,32,Tipperary,Electric,Number,15
TEM27C01,New Private Cars,202102,2021 February,32,Tipperary,Petrol or Diesel plug-in hybrid electric,Number,22
TEM27C01,New Private Cars,202102,2021 February,32,Tipperary,Diesel and electric hybrid,Number,16
TEM27C01,New Private Cars,202102,2021 February,33,Cork,All fuel types,Number,1455
TEM27C01,New Private Cars,202102,2021 February,33,Cork,Petrol,Number,477
TEM27C01,New Private Cars,202102,2021 February,33,Cork,Diesel,Number,503
TEM27C01,New Private Cars,202102,2021 February,33,Cork,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,33,Cork,Petrol and electric hybrid,Number,296
TEM27C01,New Private Cars,202102,2021 February,33,Cork,Electric,Number,55
TEM27C01,New Private Cars,202102,2021 February,33,Cork,Petrol or Diesel plug-in hybrid electric,Number,96
TEM27C01,New Private Cars,202102,2021 February,33,Cork,Diesel and electric hybrid,Number,28
TEM27C01,New Private Cars,202102,2021 February,34,Dublin,All fuel types,Number,3565
TEM27C01,New Private Cars,202102,2021 February,34,Dublin,Petrol,Number,1236
TEM27C01,New Private Cars,202102,2021 February,34,Dublin,Diesel,Number,1089
TEM27C01,New Private Cars,202102,2021 February,34,Dublin,Other fuel types,Number,
TEM27C01,New Private Cars,202102,2021 February,34,Dublin,Petrol and electric hybrid,Number,659
TEM27C01,New Private Cars,202102,2021 February,34,Dublin,Electric,Number,237
TEM27C01,New Private Cars,202102,2021 February,34,Dublin,Petrol or Diesel plug-in hybrid electric,Number,299
TEM27C01,New Private Cars,202102,2021 February,34,Dublin,Diesel and electric hybrid,Number,45
TEM27C01,New Private Cars,202103,2021 March,-,All licensing authorities,All fuel types,Number,10672
TEM27C01,New Private Cars,202103,2021 March,-,All licensing authorities,Petrol,Number,3192
TEM27C01,New Private Cars,202103,2021 March,-,All licensing authorities,Diesel,Number,3960
TEM27C01,New Private Cars,202103,2021 March,-,All licensing authorities,Other fuel types,Number,
TEM27C01,New Private Cars,202103,2021 March,-,All licensing authorities,Petrol and electric hybrid,Number,1538
TEM27C01,New Private Cars,202103,2021 March,-,All licensing authorities,Electric,Number,1005
TEM27C01,New Private Cars,202103,2021 March,-,All licensing authorities,Petrol or Diesel plug-in hybrid electric,Number,750
TEM27C01,New Private Cars,202103,2021 March,-,All licensing authorities,Diesel and electric hybrid,Number,227
TEM27C01,New Private Cars,202103,2021 March,1,Carlow,All fuel types,Number,129
TEM27C01,New Private Cars,202103,2021 March,1,Carlow,Petrol,Number,30
TEM27C01,New Private Cars,202103,2021 March,1,Carlow,Diesel,Number,62
TEM27C01,New Private Cars,202103,2021 March,1,Carlow,Other fuel types,Number,
TEM27C01,New Private Cars,202103,2021 March,1,Carlow,Petrol and electric hybrid,Number,16
TEM27C01,New Private Cars,202103,2021 March,1,Carlow,Electric,Number,13
TEM27C01,New Private Cars,202103,2021 March,1,Carlow,Petrol or Diesel plug-in hybrid electric,Number,5
TEM27C01,New Private Cars,202103,2021 March,1,Carlow,Diesel and electric hybrid,Number,3
TEM27C01,New Private Cars,202103,2021 March,2,Cavan,All fuel types,Number,128
TEM27C01,New Private Cars,202103,2021 March,2,Cavan,Petrol,Number,31
TEM27C01,New Private Cars,202103,2021 March,2,Cavan,Diesel,Number,73
TEM27C01,New Private Cars,202103,2021 March,2,Cavan,Other fuel types,Number,
TEM27C01,New Private Cars,202103,2021 March,2,Cavan,Petrol and electric hybrid,Number,9
TEM27C01,New Private Cars,202103,2021 March,2,Cavan,Electric,Number,10
TEM27C01,New Private Cars,202103,2021 March,2,Cavan,Petrol or Diesel plug-in hybrid electric,Number,4
TEM27C01,New Private Cars,202103,2021 March,2,Cavan,Diesel and electric hybrid,Number,1
TEM27C01,New Private Cars,202103,2021 March,3,Clare,All fuel types,Number,244
TEM27C01,New Private Cars,202103,2021 March,3,Clare,Petrol,Number,71
TEM27C01,New Private Cars,202103,2021 March,3,Clare,Diesel,Number,100
TEM27C01,New Private Cars,202103,2021 March,3,Clare,Other fuel types,Number,
TEM27C01,New Private Cars,202103,2021 March,3,Clare,Petrol and electric hybrid,Number,38
TEM27C01,New Private Cars,202103,2021 March,3,Clare,Electric,Number,21
TEM27C01,New Private Cars,202103,2021 March,3,Clare,Petrol or Diesel plug-in hybrid electric,Number,7
TEM27C01,New Private Cars,202103,2021 March,3,Clare,Diesel and electric hybrid,Number,7
TEM27C01,New Private Cars,202103,2021 March,4,Donegal,All fuel types,Number,288
TEM27C01,New Private Cars,202103,2021 March,4,Donegal,Petrol,Number,83
TEM27C01,New Private Cars,202103,2021 March,4,Donegal,Diesel,Number,126
TEM27C01,New Private Cars,202103,2021 March,4,Donegal,Other fuel types,Number,
TEM27C01,New Private Cars,202103,2021 March,4,Donegal,Petrol and electric hybrid,Number,32
TEM27C01,New Private Cars,202103,2021 March,4,Donegal,Electric,Number,14
TEM27C01,New Private Cars,202103,2021 March,4,Donegal,Petrol or Diesel plug-in hybrid electric,Number,20
TEM27C01,New Private Cars,202103,2021 March,4,Donegal,Diesel and electric hybrid,Number,13
TEM27C01,New Private Cars,202103,2021 March,5,Galway,All fuel types,Number,490
TEM27C01,New Private Cars,202103,2021 March,5,Galway,Petrol,Number,113
TEM27C01,New Private Cars,202103,2021 March,5,Galway,Diesel,Number,213
TEM27C01,New Private Cars,202103,2021 March,5,Galway,Other fuel types,Number,
TEM27C01,New Private Cars,202103,2021 March,5,Galway,Petrol and electric hybrid,Number,85
TEM27C01,New Private Cars,202103,2021 March,5,Galway,Electric,Number,46
TEM27C01,New Private Cars,202103,2021 March,5,Galway,Petrol or Diesel plug-in hybrid electric,Number,24
TEM27C01,New Private Cars,202103,2021 March,5,Galway,Diesel and electric hybrid,Number,9
TEM27C01,New Private Cars,202103,2021 March,6,Kerry,All fuel types,Number,232
TEM27C01,New Private Cars,202103,2021 March,6,Kerry,Petrol,Number,57
TEM27C01,New Private Cars,202103,2021 March,6,Kerry,Diesel,Number,108
TEM27C01,New Private Cars,202103,2021 March,6,Kerry,Other fuel types,Number,
TEM27C01,New Private Cars,202103,2021 March,6,Kerry,Petrol and electric hybrid,Number,38
TEM27C01,New Private Cars,202103,2021 March,6,Kerry,Electric,Number,11
TEM27C01,New Private Cars,202103,2021 March,6,Kerry,Petrol or Diesel plug-in hybrid electric,Number,6
TEM27C01,New Private Cars,202103,2021 March,6,Kerry,Diesel and electric hybrid,Number,12
TEM27C01,New Private Cars,202103,2021 March,7,Kildare,All fuel types,Number,538
TEM27C01,New Private Cars,202103,2021 March,7,Kildare,Petrol,Number,148
TEM27C01,New Private Cars,202103,2021 March,7,Kildare,Diesel,Number,190
TEM27C01,New Private Cars,202103,2021 March,7,Kildare,Other fuel types,Number,
TEM27C01,New Private Cars,202103,2021 March,7,Kildare,Petrol and electric hybrid,Number,74
TEM27C01,New Private Cars,202103,2021 March,7,Kildare,Electric,Number,62
TEM27C01,New Private Cars,202103,2021 March,7,Kildare,Petrol or Diesel plug-in hybrid electric,Number,51
TEM27C01,New Private Cars,202103,2021 March,7,Kildare,Diesel and electric hybrid,Number,13
TEM27C01,New Private Cars,202103,2021 March,8,Kilkenny,All fuel types,Number,206
TEM27C01,New Private Cars,202103,2021 March,8,Kilkenny,Petrol,Number,55
TEM27C01,New Private Cars,202103,2021 March,8,Kilkenny,Diesel,Number,82
TEM27C01,New Private Cars,202103,2021 March,8,Kilkenny,Other fuel types,Number,
TEM27C01,New Private Cars,202103,2021 March,8,Kilkenny,Petrol and electric hybrid,Number,20
TEM27C01,New Private Cars,202103,2021 March,8,Kilkenny,Electric,Number,14
TEM27C01,New Private Cars,202103,2021 March,8,Kilkenny,Petrol or Diesel plug-in hybrid electric,Number,25
TEM27C01,New Private Cars,202103,2021 March,8,Kilkenny,Diesel and electric hybrid,Number,10
TEM27C01,New Private Cars,202103,2021 March,9,Laois,All fuel types,Number,140
TEM27C01,New Private Cars,202103,2021 March,9,Laois,Petrol,Number,43
TEM27C01,New Private Cars,202103,2021 March,9,Laois,Diesel,Number,70
TEM27C01,New Private Cars,202103,2021 March,9,Laois,Other fuel types,Number,
TEM27C01,New Private Cars,202103,2021 March,9,Laois,Petrol and electric hybrid,Number,12
TEM27C01,New Private Cars,202103,2021 March,9,Laois,Electric,Number,3
TEM27C01,New Private Cars,202103,2021 March,9,Laois,Petrol or Diesel plug-in hybrid electric,Number,7
TEM27C01,New Private Cars,202103,2021 March,9,Laois,Diesel and electric hybrid,Number,5
TEM27C01,New Private Cars,202103,2021 March,10,Leitrim,All fuel types,Number,53
TEM27C01,New Private Cars,202103,2021 March,10,Leitrim,Petrol,Number,11
TEM27C01,New Private Cars,202103,2021 March,10,Leitrim,Diesel,Number,30
TEM27C01,New Private Cars,202103,2021 March,10,Leitrim,Other fuel types,Number,
TEM27C01,New Private Cars,202103,2021 March,10,Leitrim,Petrol and electric hybrid,Number,7
TEM27C01,New Private Cars,202103,2021 March,10,Leitrim,Electric,Number,2
TEM27C01,New Private Cars,202103,2021 March,10,Leitrim,Petrol or Diesel plug-in hybrid electric,Number,1
TEM27C01,New Private Cars,202103,2021 March,10,Leitrim,Diesel and electric hybrid,Number,2
TEM27C01,New Private Cars,202103,2021 March,12,Longford,All fuel types,Number,73
TEM27C01,New Private Cars,202103,2021 March,12,Longford,Petrol,Number,22
TEM27C01,New Private Cars,202103,2021 March,12,Longford,Diesel,Number,34
TEM27C01,New Private Cars,202103,2021 March,12,Longford,Other fuel types,Number,
TEM27C01,New Private Cars,202103,2021 March,12,Longford,Petrol and electric hybrid,Number,9
